customer_id,article_id,rating,purchase_year,purchase_month
661,280,3,1998,2
848,845,5,1998,2
854,144,3,1997,12
762,246,1,1997,11
425,854,4,1997,11
648,1258,2,1998,1
903,248,2,1998,3
618,73,3,1998,3
664,497,3,1997,10
798,275,4,1997,9
886,200,3,1997,10
903,1,3,1998,3
699,828,3,1998,1
650,417,3,1998,3
83,756,4,1998,1
316,582,5,1997,11
592,235,3,1997,12
568,100,4,1997,10
764,4,3,1997,10
456,402,2,1997,12
449,475,5,1997,11
830,501,3,1998,4
655,1024,3,1998,2
653,780,2,1997,11
169,482,3,1998,3
936,93,5,1998,2
919,976,2,1997,9
578,245,3,1998,2
487,803,2,1998,1
771,97,1,1997,11
293,96,3,1998,3
933,132,3,1997,9
906,676,5,1997,11
899,479,4,1998,1
655,1407,2,1998,2
758,653,3,1997,12
592,480,4,1997,12
747,176,4,1998,2
397,243,1,1997,9
932,213,3,1998,3
931,690,4,1998,3
710,346,4,1998,1
22,50,5,1997,11
848,357,5,1998,2
378,323,3,1998,3
538,483,5,1997,10
542,780,3,1998,2
896,39,2,1998,2
606,942,4,1997,11
279,180,2,1997,9
788,679,2,1997,11
707,1545,2,1998,1
934,161,4,1998,3
851,79,4,1997,10
536,631,2,1997,12
742,100,5,1997,12
886,558,3,1997,10
747,8,5,1998,2
889,252,3,1997,11
738,179,3,1997,9
830,161,4,1998,4
923,928,4,1997,11
380,97,3,1998,1
764,125,4,1997,10
712,432,4,1997,9
610,755,5,1998,2
682,363,2,1998,2
868,998,2,1997,10
942,362,3,1998,3
399,235,4,1997,12
445,281,1,1998,3
13,819,1,1997,12
916,49,3,1997,11
709,427,4,1997,11
922,550,3,1998,4
590,274,3,1997,11
721,988,3,1997,10
391,194,4,1997,10
673,323,2,1998,3
506,2,4,1997,9
504,282,4,1998,2
851,915,5,1998,4
607,462,4,1998,1
31,1019,5,1997,12
647,496,4,1997,10
796,880,3,1998,4
425,443,2,1997,11
901,111,3,1997,10
406,97,5,1997,11
102,760,1,1998,3
931,220,3,1998,3
849,568,4,1997,11
546,816,3,1998,1
869,13,3,1998,1
880,584,3,1997,11
896,568,2,1998,2
851,455,3,1997,10
751,433,3,1998,3
601,148,3,1997,10
794,286,3,1998,3
496,22,4,1997,10
447,1009,4,1997,11
757,231,2,1998,2
757,258,5,1998,2
943,27,4,1998,2
796,414,3,1998,4
453,790,4,1997,10
616,748,3,1998,3
605,12,4,1997,12
630,15,3,1998,1
861,301,4,1997,12
184,368,1,1998,3
665,88,3,1998,1
624,1067,4,1997,11
847,173,5,1997,11
708,121,3,1997,10
669,190,3,1998,4
803,321,4,1997,11
894,979,3,1997,11
738,173,5,1997,9
748,169,4,1997,11
682,585,4,1998,2
655,464,3,1998,2
259,1074,3,1997,9
417,779,2,1997,11
758,290,5,1997,12
798,82,4,1997,10
727,1224,3,1998,1
312,614,4,1998,4
934,389,3,1998,3
796,409,3,1998,4
616,895,3,1998,3
320,1291,3,1998,1
878,175,2,1997,11
308,629,4,1998,2
100,887,2,1998,3
796,1299,2,1998,4
85,42,3,1997,11
316,100,4,1997,11
773,428,4,1998,2
882,419,5,1997,11
559,566,5,1998,3
500,740,3,1998,1
62,72,3,1997,11
293,815,2,1998,3
894,475,3,1997,11
379,97,3,1997,12
222,147,4,1997,10
880,29,2,1997,11
788,1407,3,1997,11
919,100,5,1997,9
796,194,4,1998,4
738,732,3,1997,9
912,611,3,1997,10
566,134,5,1997,12
736,323,1,1997,11
70,79,4,1998,1
765,50,2,1997,11
732,332,5,1997,12
642,416,5,1998,2
782,881,3,1998,4
897,659,5,1997,11
152,393,5,1998,1
717,1282,4,1998,1
622,227,3,1997,12
382,496,3,1997,10
719,220,5,1998,2
689,300,5,1997,10
625,91,4,1998,3
521,833,2,1998,1
545,679,2,1997,11
912,654,3,1997,10
718,255,4,1997,12
727,231,3,1998,1
721,286,5,1997,10
843,661,3,1997,11
426,482,5,1997,11
921,815,5,1997,11
669,290,2,1998,4
896,209,3,1998,2
714,117,5,1998,4
880,392,3,1997,11
383,488,4,1998,3
640,42,5,1997,9
234,89,3,1998,4
758,722,3,1997,12
666,172,3,1997,11
807,195,3,1998,4
560,93,3,1997,11
782,299,3,1998,4
336,871,2,1997,10
315,137,5,1997,11
387,178,3,1998,2
798,14,2,1997,9
7,217,4,1998,3
237,483,5,1997,11
644,259,4,1998,3
336,1249,3,1997,10
606,827,3,1997,11
653,290,3,1997,11
504,225,4,1998,2
655,1149,3,1998,2
907,628,5,1997,11
911,638,4,1998,4
907,202,5,1997,11
293,229,2,1998,3
458,631,4,1998,2
234,52,4,1998,4
875,496,4,1997,10
707,732,4,1998,1
416,150,5,1998,4
766,214,2,1998,3
804,456,3,1997,11
865,240,2,1997,11
805,1014,4,1997,12
527,431,3,1997,11
825,125,5,1997,11
561,40,2,1998,1
72,708,4,1997,11
457,154,5,1997,12
674,121,4,1998,2
550,271,5,1997,12
748,483,4,1997,11
798,602,3,1997,9
684,15,5,1997,11
116,916,2,1998,4
269,432,4,1998,4
718,289,3,1997,12
437,417,5,1997,11
569,762,3,1997,11
593,204,4,1997,9
886,1095,2,1997,10
897,429,5,1997,11
932,576,2,1998,3
790,216,5,1998,1
668,288,4,1997,12
522,208,5,1997,10
648,569,3,1998,1
503,224,3,1997,11
773,98,4,1998,2
343,1267,4,1997,10
406,163,3,1997,11
790,143,3,1998,1
916,87,3,1997,11
751,494,4,1998,3
450,485,5,1997,12
758,250,4,1997,11
759,756,4,1997,9
271,729,4,1998,1
94,587,4,1998,4
222,423,4,1997,10
601,234,1,1997,10
878,435,4,1997,11
184,241,3,1998,3
747,222,2,1998,2
899,1016,3,1998,1
276,844,4,1997,10
64,1065,1,1998,3
935,924,4,1998,1
402,275,5,1997,10
751,143,5,1998,3
932,657,5,1998,3
936,50,4,1998,2
704,185,4,1998,4
407,569,3,1997,10
378,193,4,1997,11
943,405,4,1997,9
763,972,3,1997,11
894,323,2,1997,11
684,215,5,1997,10
886,227,3,1997,10
747,985,2,1998,3
453,941,2,1997,10
578,246,2,1998,3
500,755,3,1998,1
650,230,4,1998,3
703,1,4,1997,9
886,157,4,1997,10
757,1016,3,1998,2
877,737,1,1997,12
913,963,4,1997,12
561,960,4,1998,1
686,969,5,1997,11
521,249,4,1998,1
798,95,5,1997,10
697,1067,5,1997,12
805,337,2,1997,12
698,9,3,1998,2
864,578,3,1998,3
749,258,4,1997,11
181,687,1,1997,11
329,248,3,1998,4
330,694,5,1997,10
551,284,4,1998,4
663,12,5,1998,3
899,747,1,1998,1
707,703,4,1998,1
389,728,3,1997,11
880,55,3,1997,11
77,199,5,1998,1
860,1041,2,1998,2
533,121,4,1997,11
498,174,3,1997,12
818,271,4,1998,4
915,333,3,1998,3
885,821,3,1998,1
409,45,4,1997,12
373,632,3,1997,10
720,316,4,1998,3
447,175,3,1997,11
331,160,5,1997,10
805,558,5,1997,12
761,1272,1,1997,10
445,327,2,1998,3
592,246,5,1997,12
645,214,4,1998,4
493,678,3,1998,1
566,1065,5,1997,12
871,270,5,1998,2
496,94,1,1997,10
817,597,2,1997,9
711,416,3,1997,11
7,318,5,1998,3
711,250,2,1997,10
454,942,2,1998,2
697,325,4,1997,12
749,72,3,1997,11
645,708,3,1998,4
906,276,5,1997,11
541,474,5,1998,1
659,43,4,1998,3
566,411,4,1997,12
840,483,5,1998,3
222,265,3,1997,10
727,597,3,1998,1
749,402,4,1997,11
805,50,4,1997,11
763,168,5,1997,11
749,1263,2,1997,11
592,245,1,1997,12
770,988,3,1997,10
682,558,1,1998,2
758,448,4,1997,12
766,50,4,1998,3
620,100,1,1998,3
618,90,1,1998,3
464,292,5,1997,11
790,550,4,1998,1
642,932,5,1998,1
932,225,2,1998,3
933,405,3,1997,9
524,385,3,1998,1
833,923,5,1997,9
102,4,2,1998,3
500,1195,4,1998,1
708,269,3,1998,4
782,251,3,1998,4
835,421,4,1998,3
253,132,5,1998,4
332,568,4,1998,2
608,306,4,1997,11
911,272,4,1998,4
63,269,3,1997,10
784,323,4,1998,3
715,4,4,1997,10
18,8,5,1997,11
864,596,4,1998,3
903,515,4,1998,3
915,268,5,1998,3
622,934,2,1997,12
582,932,2,1997,12
160,157,5,1997,10
807,234,3,1998,4
314,540,3,1997,10
918,514,2,1998,4
561,230,3,1998,1
815,57,5,1997,11
870,22,4,1997,10
706,410,4,1997,12
727,211,4,1998,1
569,14,4,1997,11
715,257,4,1997,10
894,1658,4,1997,12
913,156,3,1997,11
627,947,3,1997,11
487,197,3,1997,12
650,431,3,1998,3
652,333,4,1997,12
416,875,2,1997,10
897,238,4,1997,11
864,1412,1,1998,3
847,1137,5,1997,11
592,222,1,1997,12
844,597,3,1997,10
533,660,5,1997,12
683,322,2,1998,4
554,95,4,1997,10
804,322,5,1997,11
748,194,4,1997,11
808,288,3,1998,1
345,462,5,1998,1
913,79,4,1997,11
903,820,4,1998,3
738,222,4,1997,9
249,92,5,1997,11
790,1244,1,1998,1
911,484,3,1998,4
286,81,3,1998,3
394,577,2,1997,12
802,674,2,1997,10
741,582,3,1998,4
4,358,2,1998,4
666,546,4,1997,11
665,756,3,1998,1
332,411,4,1998,2
936,137,4,1998,2
744,188,3,1997,12
899,204,4,1998,1
763,357,4,1997,11
851,71,4,1997,10
804,443,5,1997,11
308,179,4,1998,2
808,312,3,1998,1
847,1012,1,1997,11
704,435,4,1998,4
889,1113,5,1997,11
922,159,3,1998,4
545,380,3,1998,1
781,181,5,1997,11
747,584,5,1998,2
796,1036,4,1998,4
416,491,4,1998,2
943,423,3,1998,2
417,651,4,1997,11
883,403,5,1998,4
774,569,2,1998,2
710,432,5,1997,12
493,186,5,1998,1
770,50,3,1997,10
326,500,3,1997,11
619,27,4,1998,1
804,25,4,1997,11
425,672,2,1997,11
296,9,4,1998,1
709,541,3,1997,11
867,176,3,1997,11
503,546,4,1997,11
933,385,3,1997,9
128,506,4,1997,11
840,163,4,1998,3
919,756,3,1997,9
382,59,5,1997,10
770,14,5,1997,10
387,1187,4,1998,2
610,98,5,1998,2
908,427,5,1997,11
724,313,5,1998,1
929,318,4,1997,11
894,1048,4,1997,12
918,382,4,1998,4
800,222,4,1998,2
429,176,3,1997,12
881,530,5,1997,10
194,515,4,1997,11
655,121,3,1998,2
802,448,3,1997,10
807,610,3,1998,4
851,406,2,1997,10
580,50,5,1998,1
748,175,5,1997,11
387,179,5,1998,2
911,399,5,1998,4
755,322,3,1997,12
645,174,4,1998,4
388,328,4,1998,2
846,949,2,1998,1
804,91,4,1997,11
453,575,2,1998,4
639,1193,4,1998,3
373,459,4,1997,10
886,66,3,1997,10
731,14,3,1998,1
756,183,4,1997,9
899,238,2,1998,1
916,33,2,1997,11
782,1127,2,1998,4
569,124,5,1997,11
239,507,5,1998,3
698,709,4,1998,2
890,211,2,1997,12
239,276,5,1998,3
523,67,4,1998,1
892,820,3,1998,2
880,42,5,1997,11
901,395,3,1997,10
783,948,3,1998,1
279,431,4,1997,9
622,195,5,1997,12
402,710,2,1997,10
773,790,3,1998,2
751,174,4,1998,3
715,564,2,1997,10
813,680,2,1998,1
897,616,5,1997,11
889,1073,5,1997,11
727,1215,2,1998,1
671,550,3,1998,1
561,235,3,1998,1
815,136,5,1997,11
437,475,3,1997,11
374,693,5,1997,11
533,402,4,1998,3
279,461,3,1997,9
473,20,3,1997,10
475,258,1,1998,4
549,121,4,1997,12
567,490,4,1997,12
497,141,3,1997,11
712,395,4,1997,9
796,500,4,1998,4
872,328,4,1998,2
109,228,5,1997,11
379,663,3,1998,4
163,316,5,1998,3
592,1275,3,1997,12
692,523,3,1997,10
487,98,5,1997,12
915,307,3,1998,3
452,15,4,1997,9
712,423,3,1997,9
425,301,4,1998,3
664,186,5,1997,10
469,603,5,1997,11
429,1101,5,1997,12
506,31,4,1997,9
682,88,4,1998,2
588,326,4,1998,3
346,96,5,1997,9
113,299,5,1997,9
639,204,3,1998,3
349,291,3,1997,11
805,625,3,1997,12
745,96,4,1997,11
289,455,4,1997,10
943,943,5,1998,2
437,716,5,1997,12
910,257,3,1997,11
844,121,3,1997,10
457,135,5,1997,12
880,176,5,1997,11
796,153,5,1998,4
536,191,4,1997,12
807,627,4,1998,4
416,103,3,1998,2
321,479,4,1997,11
833,67,3,1997,9
659,86,5,1998,3
639,580,2,1998,3
891,933,3,1997,12
532,982,3,1998,2
250,154,4,1997,10
846,76,4,1998,1
438,257,4,1997,11
764,255,4,1997,10
727,779,2,1998,1
642,140,3,1998,2
497,769,3,1997,11
234,465,2,1998,4
507,751,5,1998,3
682,781,2,1998,2
305,462,5,1998,2
416,218,3,1997,10
308,709,3,1998,2
746,568,4,1998,1
429,226,3,1997,12
286,348,4,1998,3
939,222,5,1997,11
18,633,5,1997,11
804,191,4,1997,11
551,770,2,1998,4
912,14,5,1997,10
795,189,3,1997,12
878,225,3,1997,11
716,605,3,1997,11
805,118,3,1997,12
800,25,4,1998,2
923,273,5,1997,11
524,239,2,1998,1
577,202,4,1997,11
788,729,4,1997,11
141,249,2,1998,1
711,172,5,1997,11
671,184,3,1998,1
534,717,5,1997,10
756,1074,4,1997,9
933,21,1,1997,9
939,1023,4,1997,11
151,423,4,1997,11
758,134,5,1997,12
769,121,4,1998,1
854,458,3,1997,12
444,269,4,1998,4
807,141,3,1998,4
650,719,3,1998,3
200,204,5,1998,1
441,338,4,1998,3
370,523,3,1997,11
835,210,5,1998,3
648,21,3,1997,12
708,319,5,1998,4
911,82,2,1998,4
747,357,5,1998,2
494,358,3,1997,11
627,77,2,1997,11
673,300,3,1998,3
668,137,3,1997,12
774,273,1,1998,2
777,509,4,1997,10
805,202,2,1997,12
551,640,4,1998,4
839,455,4,1997,10
590,248,4,1997,11
894,256,3,1997,11
907,42,4,1997,11
747,1205,3,1998,2
681,1105,3,1998,1
927,393,5,1997,11
831,713,5,1998,3
92,708,4,1997,9
42,141,3,1997,12
456,480,4,1997,12
795,552,2,1998,1
650,88,3,1998,3
601,483,4,1997,10
854,96,3,1997,12
804,127,3,1997,11
577,317,5,1997,11
249,69,5,1997,11
268,1208,2,1997,10
659,90,2,1998,3
298,356,3,1998,1
924,211,3,1998,1
533,135,3,1997,11
758,116,5,1997,12
924,285,4,1998,1
450,273,3,1997,12
128,458,4,1997,11
650,809,3,1998,3
669,208,2,1998,4
862,416,3,1997,11
595,845,3,1998,2
766,474,5,1998,3
717,269,5,1998,1
618,679,1,1998,3
624,979,4,1997,11
624,619,3,1997,11
548,950,4,1998,4
788,755,3,1997,11
782,302,3,1998,4
378,1221,3,1997,11
682,95,5,1998,2
387,718,4,1998,2
916,221,4,1997,11
21,990,2,1997,9
613,50,5,1998,3
527,174,4,1997,11
479,203,3,1997,11
870,658,4,1997,10
130,802,5,1997,10
495,211,5,1998,2
708,845,5,1998,4
655,910,3,1998,3
85,186,3,1997,11
882,50,5,1997,11
268,765,2,1997,10
904,278,5,1997,11
624,546,3,1997,11
870,856,3,1997,11
540,13,4,1997,12
653,659,1,1997,11
786,655,4,1997,12
371,73,5,1997,11
693,161,3,1997,9
201,924,3,1998,1
747,493,5,1998,3
648,565,3,1998,1
532,12,5,1998,4
878,204,2,1997,11
297,946,2,1997,9
757,328,3,1998,2
239,133,3,1998,3
417,230,3,1997,11
702,350,1,1998,1
640,315,5,1998,2
500,328,3,1998,1
889,818,4,1997,11
807,135,5,1998,4
666,479,4,1997,11
838,22,4,1998,2
527,179,3,1997,11
772,322,4,1997,10
854,283,3,1997,12
789,742,3,1997,11
488,97,4,1998,3
270,566,5,1997,10
120,508,2,1998,3
880,316,5,1998,4
843,860,3,1997,11
709,183,5,1997,11
831,603,5,1998,3
755,880,4,1997,12
253,168,3,1998,4
450,76,3,1997,12
94,637,3,1998,4
280,405,2,1998,4
848,971,5,1998,2
409,211,4,1997,12
445,272,3,1998,3
417,188,4,1997,11
84,100,4,1997,12
727,520,4,1998,1
892,1224,4,1998,2
387,243,1,1998,2
591,70,4,1998,3
763,1129,4,1997,11
815,391,2,1997,11
554,526,4,1997,10
586,1090,3,1998,1
738,235,2,1997,9
870,431,3,1998,1
592,276,5,1997,12
296,13,3,1998,1
693,507,4,1997,9
405,1412,1,1998,1
488,322,3,1998,3
796,298,5,1998,4
919,564,2,1997,9
632,133,4,1997,11
627,628,4,1997,11
194,167,2,1997,11
805,522,5,1997,12
683,132,5,1998,4
603,988,4,1998,4
650,528,3,1998,3
805,164,3,1997,12
15,297,3,1997,11
51,692,3,1997,12
880,1664,4,1998,4
643,685,3,1998,4
853,294,2,1997,11
450,492,5,1997,12
482,243,2,1998,2
524,194,4,1998,1
592,70,4,1997,12
902,300,4,1997,11
123,288,3,1997,11
900,186,2,1997,10
747,695,2,1998,3
846,810,3,1998,1
52,282,4,1997,12
758,571,4,1997,12
600,1239,2,1998,2
1,124,5,1997,9
880,2,3,1997,11
758,650,5,1997,12
409,1346,3,1997,12
46,748,5,1998,1
690,1210,3,1997,12
711,923,5,1997,11
440,883,5,1998,4
749,609,4,1997,12
802,196,3,1997,10
327,228,4,1998,2
875,50,5,1997,10
672,874,4,1997,11
442,121,2,1997,12
829,515,4,1997,12
743,294,2,1997,12
934,432,5,1998,3
902,483,4,1997,11
454,8,5,1998,2
788,1478,3,1997,11
853,1280,4,1997,11
387,28,5,1998,2
786,195,4,1997,12
818,875,1,1998,4
468,89,4,1997,9
804,526,4,1997,11
666,654,5,1997,11
919,1278,4,1997,9
730,181,2,1997,11
524,700,5,1998,1
828,45,4,1998,3
533,554,1,1997,11
864,114,5,1998,3
741,180,4,1998,4
756,91,3,1997,9
458,56,5,1998,2
922,184,3,1998,4
92,998,2,1997,10
731,481,3,1998,1
583,519,5,1997,11
194,1112,3,1997,11
933,4,3,1997,9
566,742,3,1997,12
655,914,3,1998,4
339,187,5,1998,3
892,321,5,1998,2
738,228,5,1997,9
815,154,5,1997,11
671,89,5,1998,1
222,249,1,1998,1
875,654,4,1997,10
845,690,5,1998,1
682,362,2,1998,2
886,1048,4,1997,10
942,514,4,1998,3
479,609,5,1997,11
393,724,3,1998,3
883,647,5,1998,4
429,1220,3,1997,12
399,82,3,1997,12
748,187,4,1997,11
119,316,4,1998,3
474,137,5,1998,2
932,131,4,1998,3
398,610,4,1997,10
318,809,4,1998,1
758,173,5,1997,12
655,246,3,1998,2
749,58,3,1997,11
748,527,5,1997,11
407,67,1,1997,10
896,696,1,1998,2
757,198,4,1998,2
778,8,1,1998,3
561,178,4,1998,1
847,239,5,1997,11
653,286,4,1998,1
912,152,4,1997,10
719,71,3,1997,12
754,243,1,1997,11
476,268,4,1997,12
800,223,5,1998,2
506,657,5,1997,9
582,841,2,1997,12
589,338,3,1997,12
303,46,3,1997,11
360,258,4,1997,11
782,908,3,1998,4
313,631,2,1998,3
342,249,3,1997,9
925,332,4,1998,1
773,233,1,1998,2
37,831,2,1997,11
871,813,3,1998,2
716,511,5,1997,11
459,50,4,1997,11
928,878,5,1997,12
747,318,5,1998,3
94,47,5,1998,4
449,639,5,1997,11
815,95,3,1997,11
836,318,5,1998,1
561,156,4,1998,1
717,326,3,1998,1
374,597,4,1997,11
851,342,2,1998,2
587,301,3,1998,4
645,496,3,1998,4
774,194,3,1998,2
927,449,4,1997,11
354,65,4,1998,3
148,133,5,1997,10
755,245,4,1997,12
407,134,5,1997,9
934,384,4,1998,3
930,405,3,1997,11
693,88,3,1998,1
758,228,3,1997,12
716,69,5,1997,11
805,559,3,1997,12
932,648,5,1998,3
669,181,5,1998,4
727,89,5,1998,1
748,137,3,1997,11
699,304,4,1997,11
880,948,4,1997,11
669,514,3,1998,4
896,22,5,1998,2
42,181,5,1997,12
897,136,5,1997,11
498,423,3,1997,12
883,176,4,1998,4
843,188,2,1997,11
782,1537,3,1998,4
314,41,5,1997,10
561,233,1,1998,1
392,1226,4,1998,3
592,22,5,1997,12
523,255,5,1998,1
747,187,5,1998,2
741,92,3,1998,4
880,412,3,1997,11
638,117,4,1997,10
715,96,4,1997,10
787,937,3,1998,3
886,589,3,1997,10
908,434,4,1997,11
887,421,5,1997,12
501,108,4,1997,12
804,176,4,1997,11
543,1073,3,1997,9
795,152,4,1997,12
13,799,4,1997,12
696,124,5,1998,2
543,23,4,1997,9
276,248,4,1997,12
727,397,2,1998,1
798,110,4,1997,10
791,259,3,1997,11
825,619,4,1997,11
630,125,3,1998,1
887,946,4,1997,12
753,357,4,1998,4
450,750,3,1998,1
653,219,1,1997,11
1,95,4,1997,9
279,191,3,1997,10
642,186,5,1998,1
927,237,4,1997,11
785,886,3,1997,11
25,134,4,1998,1
758,241,3,1997,12
3,336,1,1998,3
846,26,4,1998,1
330,422,4,1997,10
807,566,4,1998,4
774,526,4,1998,2
880,293,4,1997,11
797,748,1,1997,11
865,328,3,1997,11
664,173,4,1997,10
807,181,5,1998,4
259,271,3,1998,3
449,274,2,1997,11
916,9,5,1997,11
746,161,3,1998,1
291,50,5,1997,9
706,9,3,1997,12
484,226,4,1998,3
804,1140,3,1997,11
10,180,5,1997,10
236,526,3,1998,3
213,154,5,1997,11
504,356,4,1998,2
907,696,5,1997,11
806,258,3,1997,12
543,177,4,1997,10
812,881,4,1997,10
871,127,5,1998,2
871,575,5,1998,2
763,382,5,1997,11
675,896,5,1998,3
710,886,3,1997,12
747,959,5,1998,3
896,569,2,1998,2
188,356,4,1997,9
605,79,5,1997,11
481,8,3,1998,1
795,550,3,1997,12
222,738,3,1997,10
162,474,3,1997,10
354,676,5,1998,3
912,56,2,1997,10
774,679,5,1998,2
762,815,1,1997,11
555,258,3,1997,11
741,480,5,1998,4
322,9,4,1998,2
907,248,5,1997,11
551,280,3,1998,4
766,69,4,1998,3
130,1220,5,1997,10
864,1101,4,1998,3
741,660,3,1998,3
758,28,4,1997,12
870,194,3,1997,10
890,403,1,1997,12
535,258,5,1997,11
889,171,4,1997,11
883,355,5,1998,4
899,284,3,1998,1
349,106,1,1997,11
234,495,4,1998,4
852,681,4,1998,3
889,649,2,1997,11
528,845,3,1998,2
673,12,4,1998,3
313,210,4,1998,3
657,269,5,1998,1
548,15,2,1998,4
391,705,5,1997,10
551,64,5,1998,4
450,1311,4,1998,2
330,443,4,1997,10
650,193,3,1998,3
713,270,2,1998,3
758,124,5,1998,1
533,242,4,1998,1
864,62,4,1998,3
406,563,1,1997,11
906,273,4,1997,11
796,161,5,1998,4
597,289,5,1997,9
298,742,3,1998,1
532,1300,3,1998,2
12,88,5,1997,11
538,162,3,1997,10
932,98,5,1998,3
880,720,2,1997,11
497,176,4,1997,11
597,294,4,1997,9
798,451,2,1997,9
184,318,5,1998,3
593,417,5,1997,10
682,823,2,1998,2
815,423,5,1997,11
852,274,3,1998,3
672,321,4,1997,11
774,659,3,1998,2
592,1011,4,1997,12
502,263,1,1998,1
773,940,2,1998,2
790,151,4,1998,1
658,475,4,1997,9
614,14,3,1997,11
429,228,2,1997,12
409,116,4,1997,12
854,23,4,1997,12
457,13,3,1997,12
796,586,3,1998,4
95,566,2,1997,11
408,334,2,1998,3
883,8,4,1998,4
447,716,2,1997,11
749,68,4,1997,11
498,181,2,1997,12
59,24,4,1998,2
580,619,3,1998,1
854,324,3,1997,12
398,603,4,1997,10
122,86,5,1997,11
886,623,1,1997,10
622,506,3,1997,12
778,144,4,1998,3
399,560,3,1997,12
348,151,3,1998,2
406,150,4,1997,11
435,405,4,1998,1
712,172,5,1997,9
502,313,4,1998,1
642,407,5,1998,1
582,125,3,1997,12
894,1462,3,1997,12
199,751,3,1998,1
733,283,3,1997,11
668,328,4,1997,12
759,405,4,1997,12
727,240,3,1998,1
497,123,3,1997,11
447,223,5,1997,11
45,845,4,1997,12
758,384,5,1997,12
11,88,3,1998,4
738,47,3,1997,9
620,676,3,1998,3
72,1,4,1997,11
779,258,5,1997,9
805,229,2,1997,12
189,511,4,1998,4
588,210,4,1998,3
267,157,5,1997,11
771,15,5,1997,11
870,96,4,1997,11
782,992,2,1998,4
673,528,5,1998,3
865,121,1,1997,11
568,303,4,1997,10
225,482,5,1997,11
268,144,4,1997,10
892,229,3,1998,2
867,657,5,1997,11
864,202,5,1998,3
796,747,4,1998,4
499,898,4,1998,1
801,301,5,1998,3
796,180,2,1998,4
774,510,2,1998,2
363,148,3,1998,4
659,257,2,1998,3
738,568,3,1997,9
458,527,2,1998,2
222,457,1,1997,10
806,952,2,1997,12
201,29,3,1998,1
534,125,3,1997,10
804,831,3,1997,11
368,447,1,1998,3
864,29,4,1998,3
894,1251,4,1997,11
316,127,2,1997,11
870,6,4,1997,10
804,71,4,1997,11
308,47,4,1998,2
783,300,4,1998,1
886,1170,3,1997,10
416,924,5,1998,4
881,400,2,1997,10
640,926,3,1998,2
532,1136,2,1998,2
265,815,3,1997,9
805,709,4,1997,12
543,357,4,1997,9
437,200,4,1997,11
896,770,5,1998,2
784,258,5,1998,3
782,1144,3,1998,4
934,2,4,1998,3
936,9,4,1998,2
805,323,5,1997,11
804,282,4,1997,11
727,168,5,1998,1
763,941,3,1997,11
918,962,4,1998,4
189,659,4,1998,4
108,281,4,1997,11
437,189,2,1997,12
864,106,3,1997,10
712,794,4,1997,9
913,173,5,1997,11
782,358,4,1998,4
757,230,4,1998,2
769,111,5,1998,1
882,1444,4,1997,11
921,1032,5,1997,11
751,238,3,1998,3
766,1021,2,1998,3
921,133,5,1998,1
897,465,5,1997,11
201,201,4,1998,1
682,395,3,1998,2
643,665,3,1998,4
457,1047,2,1997,12
308,1147,4,1998,2
754,922,3,1997,11
541,111,1,1998,1
154,185,5,1997,11
912,168,5,1997,10
875,258,4,1997,10
393,282,4,1998,2
724,995,1,1998,1
936,116,4,1998,2
627,655,4,1997,11
870,959,4,1997,10
643,246,5,1998,4
734,479,4,1998,3
805,190,5,1997,12
143,258,3,1998,2
642,117,4,1998,1
942,303,4,1998,3
112,258,3,1998,1
274,744,5,1997,11
753,657,5,1998,4
806,222,4,1997,12
749,271,5,1997,11
752,302,5,1998,3
877,333,4,1997,12
751,310,3,1998,2
934,145,3,1998,3
824,288,3,1997,10
887,1413,4,1997,12
406,285,5,1997,11
816,687,2,1998,4
919,676,4,1997,9
897,840,3,1997,11
766,28,5,1998,3
271,100,5,1998,1
712,67,3,1997,9
7,265,5,1998,3
717,148,3,1998,1
764,275,4,1997,10
747,333,4,1998,2
51,705,1,1997,12
381,120,1,1998,4
847,301,5,1997,11
13,767,1,1997,12
586,217,5,1998,1
796,293,5,1998,4
496,168,3,1997,10
854,100,5,1997,12
932,778,4,1998,3
733,13,3,1997,11
758,425,5,1997,12
7,275,4,1998,3
402,168,5,1997,10
269,1074,1,1998,4
890,214,4,1997,12
308,1074,3,1998,2
815,158,2,1997,11
730,322,1,1997,11
804,199,5,1997,11
642,795,4,1998,2
675,303,5,1998,3
189,588,4,1998,4
850,28,5,1997,12
913,741,4,1997,12
709,318,5,1997,11
537,184,3,1998,1
815,203,4,1997,11
505,97,4,1998,3
848,214,5,1998,2
880,99,3,1997,11
279,1288,4,1998,3
650,928,2,1998,3
797,990,2,1997,11
447,274,1,1997,11
933,241,2,1997,9
746,82,4,1998,1
455,662,4,1997,11
429,772,3,1997,12
786,111,5,1997,12
379,709,5,1997,11
927,158,2,1997,11
130,96,5,1997,9
692,194,4,1997,10
893,849,3,1997,9
740,328,3,1997,11
345,54,3,1998,1
525,676,2,1997,12
802,304,3,1997,10
913,216,4,1997,12
641,23,5,1997,11
342,89,3,1997,9
608,507,3,1997,11
634,323,4,1997,10
807,699,4,1998,4
868,90,3,1997,10
724,258,4,1998,1
504,382,4,1998,2
901,523,4,1997,10
764,1284,3,1997,10
442,1170,4,1997,12
892,615,5,1998,2
903,529,4,1998,3
326,447,4,1997,11
727,90,3,1998,1
629,288,4,1997,11
887,969,5,1997,12
393,304,4,1998,2
386,118,3,1997,10
843,667,2,1997,11
